data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
test,2018-09-30 23:29:50.117372,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,FTL,trip-153835019011713845,IND425412AAA,Nandurbar_DhuleRd_D (Maharashtra),IND425409AAA,Shahada_Nandrbar_D (Maharashtra),2018-10-01 02:53:43.315089,2018-10-01 04:18:38.432814,84.0,True,22,2018-10-01 03:21:53,22.34227478905843,46.0,20.0,28.4389,2.3,46.0,20.0,28.4389,2.3
test,2018-09-30 23:29:50.117372,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,FTL,trip-153835019011713845,IND425412AAA,Nandurbar_DhuleRd_D (Maharashtra),IND425409AAA,Shahada_Nandrbar_D (Maharashtra),2018-10-01 02:53:43.315089,2018-10-01 04:18:38.432814,84.0,False,30,2018-10-01 02:53:43.315089,30.68964663803289,74.0,30.0,39.0891,2.466666666666667,28.0,10.0,10.6502,2.8
test,2018-09-30 23:29:50.117372,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,FTL,trip-153835019011713845,IND425409AAA,Shahada_Nandrbar_D (Maharashtra),IND425406AAA,Shindkheda_KakaCplx_D (Maharashtra),2018-10-01 04:18:38.432814,2018-10-01 05:40:04.917822,81.0,True,22,2018-10-01 04:51:53,23.042778640742544,46.0,20.0,28.001,2.3,46.0,20.0,28.001,2.3
test,2018-09-30 23:29:50.117372,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,FTL,trip-153835019011713845,IND425409AAA,Shahada_Nandrbar_D (Maharashtra),IND425406AAA,Shindkheda_KakaCplx_D (Maharashtra),2018-10-01 04:18:38.432814,2018-10-01 05:40:04.917822,81.0,False,39,2018-10-01 04:21:00.516036,39.66258413330966,77.0,35.0,49.0822,2.2,30.0,14.0,21.0812,2.142857142857143
test,2018-09-30 23:29:50.117372,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,FTL,trip-153835019011713845,IND425405AAA,Shirpur_KrantiNgr_D (Maharashtra),IND424006AAA,Dhule_MIDCAvdn_I (Maharashtra),2018-10-01 06:25:50.543824,2018-10-01 23:58:40.816997,1052.0,False,56,2018-10-01 06:37:52,56.653790888450615,1038.0,49.0,65.5128,21.18367346938776,1038.0,49.0,65.5128,21.18367346938776
training,2018-09-21 05:10:58.860873,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Carting,trip-153750665886061021,IND712310AAE,Kolkata_North_I_4 (West Bengal),IND712124AAA,Hooghly_DC (West Bengal),2018-09-21 05:10:58.860873,2018-09-21 06:54:57.874313,103.0,True,9,2018-09-21 06:00:32,9.475579708189974,49.0,12.0,12.2024,4.083333333333333,49.0,12.0,12.2024,4.083333333333333
training,2018-09-21 05:10:58.860873,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Carting,trip-153750665886061021,IND712310AAE,Kolkata_North_I_4 (West Bengal),IND712124AAA,Hooghly_DC (West Bengal),2018-09-21 05:10:58.860873,2018-09-21 06:54:57.874313,103.0,False,14,2018-09-21 05:35:56,14.978999997913125,73.0,18.0,18.6372,4.055555555555555,24.0,6.0,6.4349,4.0
training,2018-09-21 05:10:58.860873,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Carting,trip-153750665886061021,IND712124AAA,Hooghly_DC (West Bengal),IND712103AAA,Hoogly_Bandel_D (West Bengal),2018-09-21 06:54:57.874313,2018-09-21 08:05:27.517303,70.0,True,9,2018-09-21 07:21:58,9.785618313516554,31.0,9.0,10.3854,3.4444444444444446,31.0,9.0,10.3854,3.4444444444444446
training,2018-09-21 05:10:58.860873,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Carting,trip-153750665886061021,IND712124AAA,Hooghly_DC (West Bengal),IND712103AAA,Hoogly_Bandel_D (West Bengal),2018-09-21 06:54:57.874313,2018-09-21 08:05:27.517303,70.0,False,10,2018-09-21 07:19:56,10.348536762055817,33.0,10.0,11.0907,3.3,2.0,1.0,0.7766000000000001,2.0
training,2018-09-21 05:10:58.860873,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Carting,trip-153750665886061021,IND712103AAA,Hoogly_Bandel_D (West Bengal),IND712310AAE,Kolkata_North_I_4 (West Bengal),2018-09-21 08:05:27.517303,2018-09-21 11:08:42.136405,183.0,True,9,2018-09-21 09:44:00,11.203000647062671,31.0,14.0,15.2195,2.2142857142857144,31.0,14.0,15.2195,2.2142857142857144
training,2018-09-21 05:10:58.860873,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Carting,trip-153750665886061021,IND712103AAA,Hoogly_Bandel_D (West Bengal),IND712310AAE,Kolkata_North_I_4 (West Bengal),2018-09-21 08:05:27.517303,2018-09-21 11:08:42.136405,183.0,True,18,2018-09-21 08:42:05,19.4934292171684,93.0,22.0,23.6002,4.227272727272728,61.0,7.0,8.380700000000001,8.714285714285714
training,2018-09-21 05:10:58.860873,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Carting,trip-153750665886061021,IND712103AAA,Hoogly_Bandel_D (West Bengal),IND712310AAE,Kolkata_North_I_4 (West Bengal),2018-09-21 08:05:27.517303,2018-09-21 11:08:42.136405,183.0,False,25,2018-09-21 08:21:57,25.57357004623483,113.0,30.0,31.1196,3.7666666666666666,20.0,9.0,10.4962,2.2222222222222223
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),2018-09-12 23:37:39.878570,2018-09-13 02:05:23.266288,147.0,True,9,2018-09-13 01:26:22,9.21210840490973,36.0,9.0,9.2362,4.0,36.0,9.0,9.2362,4.0
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),2018-09-12 23:37:39.878570,2018-09-13 02:05:23.266288,147.0,True,18,2018-09-13 01:06:23,18.159503399220277,56.0,19.0,18.1936,2.9473684210526314,19.0,9.0,8.9574,2.111111111111111
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),2018-09-12 23:37:39.878570,2018-09-13 02:05:23.266288,147.0,True,27,2018-09-13 00:44:22,27.424518632531743,78.0,32.0,28.5759,2.4375,22.0,13.0,10.3823,1.6923076923076923
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),2018-09-12 23:37:39.878570,2018-09-13 02:05:23.266288,147.0,False,30,2018-09-13 00:34:21,30.989926478085778,88.0,38.0,32.772400000000005,2.3157894736842106,10.0,11.0,7.9475,0.9090909090909092
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),IND245101AAA,Hapur_Swargash_D (Uttar Pradesh),2018-09-13 02:05:23.266288,2018-09-13 03:17:33.517863,72.0,True,9,2018-09-13 02:18:23,9.321043852995397,20.0,17.0,11.8291,1.1764705882352942,20.0,17.0,11.8291,1.1764705882352942
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),IND245101AAA,Hapur_Swargash_D (Uttar Pradesh),2018-09-13 02:05:23.266288,2018-09-13 03:17:33.517863,72.0,False,12,2018-09-13 02:12:26,12.383317918268602,25.0,20.0,14.6486,1.25,5.0,3.0,2.8195,1.6666666666666667
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND245101AAA,Hapur_Swargash_D (Uttar Pradesh),IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),2018-09-13 03:17:33.517863,2018-09-13 04:27:25.448810,69.0,True,9,2018-09-13 03:40:26,9.794254451692224,32.0,9.0,9.8303,3.555555555555556,32.0,9.0,9.8303,3.555555555555556
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND245101AAA,Hapur_Swargash_D (Uttar Pradesh),IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),2018-09-13 03:17:33.517863,2018-09-13 04:27:25.448810,69.0,False,13,2018-09-13 03:30:25,13.468918572390974,42.0,14.0,13.5381,3.0,10.0,4.0,3.7078,2.5
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-09-13 04:27:25.448810,2018-09-13 06:40:44.224462,133.0,True,9,2018-09-13 05:58:26,9.077109290364376,33.0,13.0,10.6374,2.5384615384615383,33.0,13.0,10.6374,2.5384615384615383
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-09-13 04:27:25.448810,2018-09-13 06:40:44.224462,133.0,True,18,2018-09-13 05:30:26,18.561121176137178,61.0,25.0,20.4336,2.44,28.0,11.0,9.8792,2.5454545454545454
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-09-13 04:27:25.448810,2018-09-13 06:40:44.224462,133.0,True,27,2018-09-13 04:50:27,27.187783871905392,101.0,33.0,29.0895,3.060606060606061,39.0,8.0,8.655899999999999,4.875
training,2018-09-12 23:37:39.878570,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153679545987818703,IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-09-13 04:27:25.448810,2018-09-13 06:40:44.224462,133.0,False,30,2018-09-13 04:44:24,30.09765274094712,107.0,35.0,31.8155,3.057142857142857,6.0,2.0,2.726,3.0
training,2018-09-17 18:20:42.819693,thanos::sroute:44e3baf3-7799-46b3-ab4f-e9f6d76aea93,Carting,trip-153720844281944191,IND110037AAM,Delhi_Airport_H (Delhi),IND110035AAC,Delhi_North_R_8 (Delhi),2018-09-17 18:20:42.819693,2018-09-17 21:34:01.150932,193.0,True,9,2018-09-17 19:55:21,9.383162987901605,15.0,13.0,11.9297,1.1538461538461535,15.0,13.0,11.9297,1.1538461538461535
training,2018-09-17 18:20:42.819693,thanos::sroute:44e3baf3-7799-46b3-ab4f-e9f6d76aea93,Carting,trip-153720844281944191,IND110037AAM,Delhi_Airport_H (Delhi),IND110035AAC,Delhi_North_R_8 (Delhi),2018-09-17 18:20:42.819693,2018-09-17 21:34:01.150932,193.0,False,14,2018-09-17 19:30:09.543757,14.783736633904132,41.0,22.0,19.4113,1.8636363636363635,25.0,15.0,12.5561,1.6666666666666667
training,2018-09-22 18:54:07.357953,thanos::sroute:a24d3092-9bc8-4131-84e0-78eb3a28112a,Carting,trip-153764244735771185,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600016AAC,Chennai_Perungudi_DPC (Tamil Nadu),2018-09-22 18:54:07.357953,2018-09-22 23:07:47.233848,253.0,True,9,2018-09-22 22:49:22,10.744235642210404,13.0,10.0,11.007,1.3,13.0,10.0,11.007,1.3
training,2018-09-22 18:54:07.357953,thanos::sroute:a24d3092-9bc8-4131-84e0-78eb3a28112a,Carting,trip-153764244735771185,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600016AAC,Chennai_Perungudi_DPC (Tamil Nadu),2018-09-22 18:54:07.357953,2018-09-22 23:07:47.233848,253.0,True,18,2018-09-22 22:31:21,18.68944746340541,31.0,17.0,20.32,1.8235294117647056,18.0,6.0,9.313,3.0
training,2018-09-22 18:54:07.357953,thanos::sroute:a24d3092-9bc8-4131-84e0-78eb3a28112a,Carting,trip-153764244735771185,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600016AAC,Chennai_Perungudi_DPC (Tamil Nadu),2018-09-22 18:54:07.357953,2018-09-22 23:07:47.233848,253.0,True,27,2018-09-22 22:03:22,28.125579793465768,59.0,26.0,30.3421,2.269230769230769,27.0,9.0,10.022,3.0
training,2018-09-22 18:54:07.357953,thanos::sroute:a24d3092-9bc8-4131-84e0-78eb3a28112a,Carting,trip-153764244735771185,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600016AAC,Chennai_Perungudi_DPC (Tamil Nadu),2018-09-22 18:54:07.357953,2018-09-22 23:07:47.233848,253.0,False,29,2018-09-22 21:53:21,29.95731365523877,69.0,30.0,34.488699999999994,2.3,10.0,3.0,4.1467,3.333333333333333
test,2018-10-03 21:55:39.045601,thanos::sroute:c03e37c2-6c4b-4eee-9704-15fd85f974a2,Carting,trip-153860373904534393,IND380006AAA,Ahmedabad_Paldi_D (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-04 00:36:42.984080,2018-10-04 01:22:51.217009,46.0,True,9,2018-10-04 00:55:54,9.928636177261035,12.0,10.0,12.627,1.2,12.0,10.0,12.627,1.2
test,2018-10-03 21:55:39.045601,thanos::sroute:c03e37c2-6c4b-4eee-9704-15fd85f974a2,Carting,trip-153860373904534393,IND380006AAA,Ahmedabad_Paldi_D (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-10-04 00:36:42.984080,2018-10-04 01:22:51.217009,46.0,False,11,2018-10-04 00:51:52,11.21191488373513,16.0,11.0,14.7688,1.4545454545454546,4.0,3.0,2.5352,1.3333333333333333
training,2018-09-23 03:28:07.165444,thanos::sroute:57cd8f85-87bc-4941-8762-4b61602bebbc,Carting,trip-153767328716522933,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-23 03:28:07.165444,2018-09-23 04:56:34.386771,88.0,True,9,2018-09-23 04:21:20,9.30625606830238,26.0,18.0,14.5733,1.4444444444444444,26.0,18.0,14.5733,1.4444444444444444
training,2018-09-23 03:28:07.165444,thanos::sroute:57cd8f85-87bc-4941-8762-4b61602bebbc,Carting,trip-153767328716522933,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-23 03:28:07.165444,2018-09-23 04:56:34.386771,88.0,True,18,2018-09-23 04:11:21,18.48056009886945,36.0,27.0,24.2819,1.3333333333333333,9.0,9.0,9.7086,1.0
training,2018-09-23 03:28:07.165444,thanos::sroute:57cd8f85-87bc-4941-8762-4b61602bebbc,Carting,trip-153767328716522933,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-23 03:28:07.165444,2018-09-23 04:56:34.386771,88.0,False,23,2018-09-23 03:57:20,23.986590355295675,50.0,35.0,30.7746,1.4285714285714286,14.0,7.0,6.4927,2.0
training,2018-09-23 03:28:07.165444,thanos::sroute:57cd8f85-87bc-4941-8762-4b61602bebbc,Carting,trip-153767328716522933,IND560058AAB,Bengaluru_Peenya_IP (Karnataka),IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),2018-09-23 04:56:34.386771,2018-09-23 05:52:23.572911,55.0,True,9,2018-09-23 05:17:26,10.18058355640437,23.0,14.0,14.6052,1.6428571428571428,23.0,14.0,14.6052,1.6428571428571428
training,2018-09-23 03:28:07.165444,thanos::sroute:57cd8f85-87bc-4941-8762-4b61602bebbc,Carting,trip-153767328716522933,IND560058AAB,Bengaluru_Peenya_IP (Karnataka),IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),2018-09-23 04:56:34.386771,2018-09-23 05:52:23.572911,55.0,False,11,2018-09-23 05:13:22,11.923676417346186,28.0,16.0,16.8688,1.75,4.0,2.0,2.2636,2.0
training,2018-09-25 17:34:36.698259,thanos::sroute:16a61a98-dec3-44c8-b82f-d11ec705f61e,Carting,trip-153789687669803539,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),2018-09-25 17:34:36.698259,2018-09-25 20:31:54.961837,177.0,True,9,2018-09-25 19:45:55,9.52444347843183,21.0,12.0,13.0777,1.75,21.0,12.0,13.0777,1.75
training,2018-09-25 17:34:36.698259,thanos::sroute:16a61a98-dec3-44c8-b82f-d11ec705f61e,Carting,trip-153789687669803539,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),2018-09-25 17:34:36.698259,2018-09-25 20:31:54.961837,177.0,False,16,2018-09-25 19:29:56,16.66626048387301,37.0,21.0,23.8076,1.761904761904762,15.0,9.0,10.7299,1.6666666666666667
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585222AAA,Sedam_DBRCmplx_D (Karnataka),IND585307AAB,Chincholi_Mainroad_D (Karnataka),2018-09-28 04:13:06.373907,2018-09-28 05:37:34.653821,84.0,True,9,2018-09-28 05:17:40,9.236267801086226,12.0,9.0,9.8743,1.3333333333333333,12.0,9.0,9.8743,1.3333333333333333
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585222AAA,Sedam_DBRCmplx_D (Karnataka),IND585307AAB,Chincholi_Mainroad_D (Karnataka),2018-09-28 04:13:06.373907,2018-09-28 05:37:34.653821,84.0,True,18,2018-09-28 04:56:44,18.404718840809657,32.0,22.0,24.6222,1.4545454545454546,20.0,13.0,14.7479,1.5384615384615383
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585222AAA,Sedam_DBRCmplx_D (Karnataka),IND585307AAB,Chincholi_Mainroad_D (Karnataka),2018-09-28 04:13:06.373907,2018-09-28 05:37:34.653821,84.0,True,27,2018-09-28 04:41:43,27.25731045260785,48.0,31.0,34.2741,1.5483870967741935,15.0,8.0,9.6519,1.875
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585222AAA,Sedam_DBRCmplx_D (Karnataka),IND585307AAB,Chincholi_Mainroad_D (Karnataka),2018-09-28 04:13:06.373907,2018-09-28 05:37:34.653821,84.0,False,32,2018-09-28 04:35:45,32.41221788162971,53.0,36.0,39.273300000000006,1.4722222222222223,5.0,4.0,4.9992,1.25
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585307AAB,Chincholi_Mainroad_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),2018-09-28 05:37:34.653821,2018-09-28 14:07:49.450405,510.0,True,9,2018-09-28 11:02:33,9.022859651865396,21.0,9.0,10.8399,2.333333333333333,21.0,9.0,10.8399,2.333333333333333
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585307AAB,Chincholi_Mainroad_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),2018-09-28 05:37:34.653821,2018-09-28 14:07:49.450405,510.0,True,18,2018-09-28 10:44:39,21.78872755179409,38.0,22.0,24.179,1.7272727272727273,17.0,12.0,13.3391,1.4166666666666667
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585307AAB,Chincholi_Mainroad_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),2018-09-28 05:37:34.653821,2018-09-28 14:07:49.450405,510.0,True,27,2018-09-28 10:23:36,27.877188973611087,60.0,28.0,29.9934,2.142857142857143,21.0,6.0,5.8143,3.5
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585307AAB,Chincholi_Mainroad_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),2018-09-28 05:37:34.653821,2018-09-28 14:07:49.450405,510.0,True,36,2018-09-28 09:08:33,36.15499934978053,135.0,40.0,43.5635,3.375,75.0,14.0,13.5769,5.357142857142857
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585307AAB,Chincholi_Mainroad_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),2018-09-28 05:37:34.653821,2018-09-28 14:07:49.450405,510.0,True,45,2018-09-28 08:56:39,45.21263768673398,146.0,48.0,52.342,3.0416666666666665,11.0,8.0,9.2726,1.375
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585307AAB,Chincholi_Mainroad_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),2018-09-28 05:37:34.653821,2018-09-28 14:07:49.450405,510.0,True,54,2018-09-28 06:14:34,54.02617996527273,309.0,57.0,62.3434,5.421052631578948,162.0,9.0,10.0013,18.0
test,2018-09-28 01:45:38.787808,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153809913878755546,IND585307AAB,Chincholi_Mainroad_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),2018-09-28 05:37:34.653821,2018-09-28 14:07:49.450405,510.0,False,61,2018-09-28 05:50:34,61.38858155157388,333.0,65.0,71.0908,5.123076923076923,24.0,8.0,8.747399999999999,3.0
training,2018-09-20 00:49:15.197450,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,trip-153740455519678193,IND624001AAA,Dindigul_Central_D_1 (Tamil Nadu),IND624619AAA,Oddnchtram_Palani_D (Tamil Nadu),2018-09-20 00:49:15.197450,2018-09-20 01:31:29.409577,42.0,True,22,2018-09-20 01:05:23,22.813172782212344,25.0,22.0,23.4502,1.1363636363636365,25.0,22.0,23.4502,1.1363636363636365
training,2018-09-20 00:49:15.197450,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,trip-153740455519678193,IND624001AAA,Dindigul_Central_D_1 (Tamil Nadu),IND624619AAA,Oddnchtram_Palani_D (Tamil Nadu),2018-09-20 00:49:15.197450,2018-09-20 01:31:29.409577,42.0,False,27,2018-09-20 00:49:15.197450,27.05242215360466,42.0,27.0,29.1058,1.5555555555555556,16.0,5.0,5.655600000000001,3.2
training,2018-09-20 00:49:15.197450,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,trip-153740455519678193,IND624619AAA,Oddnchtram_Palani_D (Tamil Nadu),IND624601AAA,Palani_RjndraRd_D (Tamil Nadu),2018-09-20 01:31:29.409577,2018-09-20 02:31:43.523186,60.0,True,22,2018-09-20 01:43:17,24.0307419264492,32.0,26.0,26.4489,1.2307692307692308,32.0,26.0,26.4489,1.2307692307692308
training,2018-09-20 00:49:15.197450,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,trip-153740455519678193,IND624619AAA,Oddnchtram_Palani_D (Tamil Nadu),IND624601AAA,Palani_RjndraRd_D (Tamil Nadu),2018-09-20 01:31:29.409577,2018-09-20 02:31:43.523186,60.0,False,26,2018-09-20 01:37:18,26.871597483085445,38.0,29.0,29.3558,1.3103448275862069,5.0,2.0,2.907,2.5
training,2018-09-20 00:49:15.197450,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,trip-153740455519678193,IND624601AAA,Palani_RjndraRd_D (Tamil Nadu),IND624101AAA,Kodaikanal_Athithnr_DC (Tamil Nadu),2018-09-20 02:31:43.523186,2018-09-20 04:26:17.896933,114.0,True,22,2018-09-20 02:43:23,22.804350160906544,97.0,130.0,58.5739,0.7461538461538462,97.0,130.0,58.5739,0.7461538461538462
training,2018-09-20 00:49:15.197450,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,trip-153740455519678193,IND624601AAA,Palani_RjndraRd_D (Tamil Nadu),IND624101AAA,Kodaikanal_Athithnr_DC (Tamil Nadu),2018-09-20 02:31:43.523186,2018-09-20 04:26:17.896933,114.0,False,25,2018-09-20 02:39:49,25.079680407833884,101.0,132.0,59.5273,0.7651515151515151,3.0,3.0,2.3062,1.0
training,2018-09-20 00:49:15.197450,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,trip-153740455519678193,IND624101AAA,Kodaikanal_Athithnr_DC (Tamil Nadu),IND624202AAA,Batlagundu_RTOofice_D (Tamil Nadu),2018-09-20 04:26:17.896933,2018-09-20 06:20:59.775920,114.0,True,22,2018-09-20 05:31:25,22.584853125865425,47.0,78.0,38.8487,0.6025641025641025,47.0,78.0,38.8487,0.6025641025641025
training,2018-09-20 00:49:15.197450,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,trip-153740455519678193,IND624101AAA,Kodaikanal_Athithnr_DC (Tamil Nadu),IND624202AAA,Batlagundu_RTOofice_D (Tamil Nadu),2018-09-20 04:26:17.896933,2018-09-20 06:20:59.775920,114.0,False,30,2018-09-20 04:33:21,30.65876262365451,106.0,123.0,57.021800000000006,0.8617886178861789,58.0,45.0,18.1731,1.288888888888889
training,2018-09-20 00:49:15.197450,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,trip-153740455519678193,IND624202AAA,Batlagundu_RTOofice_D (Tamil Nadu),IND625218AAA,Vadipatti_lalaNGR_D (Tamil Nadu),2018-09-20 06:20:59.775920,2018-09-20 07:05:07.810598,44.0,True,22,2018-09-20 06:26:11.086058,23.081812917141413,31.0,23.0,26.2449,1.3478260869565215,31.0,23.0,26.2449,1.3478260869565215
training,2018-09-20 00:49:15.197450,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,trip-153740455519678193,IND624202AAA,Batlagundu_RTOofice_D (Tamil Nadu),IND625218AAA,Vadipatti_lalaNGR_D (Tamil Nadu),2018-09-20 06:20:59.775920,2018-09-20 07:05:07.810598,44.0,False,23,2018-09-20 06:26:11.086058,23.085834837180105,31.0,23.0,26.2449,1.3478260869565215,0.0,0.0,0.0,-1.0
